imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,description_#words,movie_title
tt0054968,La furia degli implacabili,The Hellions,1961,1961-11-27,"Adventure, Drama, Western",86,"UK, South Africa",English,Ken Annakin,"Harold Swanton, Patrick Kirwan",Irving Allen Productions,"Richard Todd, Anne Aubrey, Jamie Uys, Marty Wilde, Lionel Jeffries, James Booth, Al Mulock, Colin Blakely, Ronald Fraser, Zena Walker, George Moore, Bill Brewer, Jan Bruyns, Lorna Cowell, Ricky Arden",Luke Billings and his four reprobate sons ride into a small South African settlement in search of revenge on Police Sergeant Sam Hargis. Hargis knows he cannot outgun the five outlaws and ...,5.8,144,,,,,20.0,1.0,33,the hellions
tt0054969,I fratelli di ferro,Los hermanos Del Hierro,1961,1961-10-05,"Adventure, Drama, Western",95,Mexico,Spanish,Ismael Rodríguez,"Ricardo Garibay, Ismael Rodríguez",Cinematográfica Filmex S.A.,"Antonio Aguilar, Julio Alemán, Columba Domínguez, Patricia Conde, David Reynoso, Luis Aragón, Dolores Camarillo, Pancho Córdova, Pascual García Peña, Eleazar García, Sadi Dupeyrón, Alfredo Morán, Emilio Fernández, Eduardo Noriega, Ignacio López Tarso","Reynaldo and Martín Del Hierro are witnesses of the murder of their father by Pascual Velazco, as they grow up they're poisoned by the desire of vengeance by their mother, but once they get it it'll change their lifes forever.",8.1,195,,,,,,1.0,40,los hermanos del hierro
tt0055073,L'occhio caldo del cielo,The Last Sunset,1961,1961-12-19,"Drama, Romance, Western",112,USA,"English, Spanish",Robert Aldrich,"Howard Rigsby, Dalton Trumbo",Brynaprod S.A.,"Rock Hudson, Kirk Douglas, Dorothy Malone, Joseph Cotten, Carol Lynley, Neville Brand, Regis Toomey, James Westmoreland, Adam Williams, Jack Elam, John Shay","At a Mexican ranch, fugitive O'Malley and pursuing Sheriff Stribling agree to help rancher Breckenridge drive his herd into Texas where Stribling could legally arrest O'Malley, but Breckenridge's wife complicates things.",6.7,2710,$ 3500000,,,,40.0,21.0,31,the last sunset
tt0055184,Gli spostati,The Misfits,1961,1961-04-01,"Drama, Romance, Western",125,USA,English,John Huston,Arthur Miller,Seven Arts Productions,"Clark Gable, Marilyn Monroe, Montgomery Clift, Thelma Ritter, Eli Wallach, James Barton, Kevin McCarthy, Estelle Winwood",A divorcée falls for an over-the-hill cowboy who is struggling to maintain his romantically independent lifestyle.,7.2,16852,$ 4000000,,,77.0,143.0,82.0,16,the misfits
tt0055257,I due volti della vendetta,One-Eyed Jacks,1961,1961-10-20,"Drama, Western",141,USA,"English, Spanish",Marlon Brando,"Guy Trosper, Calder Willingham",Pennebaker Productions,"Marlon Brando, Karl Malden, Katy Jurado, Ben Johnson, Slim Pickens, Larry Duran, Sam Gilman, Timothy Carey, Miriam Colon, Elisha Cook Jr., Rodolfo Acosta, Tom Webb, Ray Teal, John Dierkes, Philip Ahn","After robbing a Mexican bank, Dad Longworth takes the loot and leaves his partner Rio to be captured but Rio escapes and searches for Dad in California.",7.1,9750,$ 6000000,,,,108.0,59.0,27,one-eyed jacks
tt0055318,La squadra infernale,Posse from Hell,1961,1961-03-01,Western,88,USA,English,Herbert Coleman,"Clair Huffaker, Clair Huffaker",Universal International Pictures (UI),"Audie Murphy, John Saxon, Zohra Lampert, Vic Morrow, Robert Keith, Rodolfo Acosta, Royal Dano, Frank Overton, James Bell, Paul Carr, Ward Ramsey, Lee Van Cleef, Ray Teal, Forrest Lewis, Charles Horvath","Banner Cole is a tough sheriff's deputy who forms a small posse to go after 4 death cell escapees who killed the sheriff , along with 3 other men, and kidnapped a woman with rape in mind.",6.7,855,$ 500000,,,,15.0,9.0,37,posse from hell
tt0055524,I trecento di Fort Canby,A Thunder of Drums,1961,1961-11-14,Western,97,USA,English,Joseph M. Newman,James Warner Bellah,Metro-Goldwyn-Mayer (MGM),"Richard Boone, George Hamilton, Luana Patten, Arthur O'Connell, Charles Bronson, Richard Chamberlain, James Douglas, Tammy Marihugh, Carole Wells, Duane Eddy, Slim Pickens, Clem Harvey, Casey Tibbs, Irene Tedrow, Marjorie Bennett",The trials and tribulations of bitter veteran Captain Maddocks and argumentative rookie Lieutenant McQuade at a cavalry desert outpost.,6.0,706,,,,,21.0,4.0,19,a thunder of drums
tt0055558,Cavalcarono insieme,Two Rode Together,1961,1961-09-22,Western,109,USA,"English, Spanish",John Ford,"Frank S. Nugent, Will Cook",John Ford Productions,"James Stewart, Richard Widmark, Shirley Jones, Linda Cristal, Andy Devine, John McIntire, Paul Birch, Willis Bouchey, Henry Brandon, Harry Carey Jr., Olive Carey, Ken Curtis, Chet Douglas, Annelle Hayes, David Kent","A corrupt marshal is pressured by his army friend into negotiating the release of white captives of the Comanches, but finds that their reintegration into society has its consequences.",6.8,5232,,,,,63.0,45.0,29,two rode together
tt0055811,The Broken Land,The Broken Land,1962,1962-04-01,Western,70,USA,English,John A. Bushelman,Edward J. Lakso,Associated Producers (API),"Kent Taylor, Diana Darrin, Jody McCrea, Robert Sampson, Jack Nicholson, Gary Sneed, Don Orlando, Helen Joseph, H. Tom Cain, Robert Hinkle, Bob Pollard",A cowboy rides into a small town that is ruled with an iron fist by a corrupt Sheriff. He becomes involved with a pretty young town girl and some residents who are trying to oust the ...,5.0,294,,,,,12.0,1.0,37,the broken land
tt0056085,La conquista del West,How the West Was Won,1962,1963-01-30,Western,164,USA,"English, Arapaho","John Ford, Henry Hathaway",James R. Webb,Metro-Goldwyn-Mayer (MGM),"Carroll Baker, Lee J. Cobb, Henry Fonda, Carolyn Jones, Karl Malden, Gregory Peck, George Peppard, Robert Preston, Debbie Reynolds, James Stewart, Eli Wallach, John Wayne, Richard Widmark, Brigid Bazlen, Walter Brennan","A family saga covering several decades of Westward expansion in the nineteenth century - including the Gold Rush, the Civil War, and the building of the railroads.",7.1,18210,$ 15000000,$ 76729,$ 76729,56.0,175.0,41.0,27,how the west was won
